1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.11516	1.00282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.10521	1.97457	2.69445	2.98527	1.69414	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.36661	2.25729	2.86938	2.98527	2.98527	2.98527	2.49602	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.00483	1.712	2.50819	2.96315	2.98527	2.98527	2.98527	2.98527	2.98527	2.96021	1.35086	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.14519	2.03126	2.73445	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	1.59204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.42765	2.30684	2.89302	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98254	1.1957	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.01711	1.77706	2.55308	2.97259	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	1.74469	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.19019	2.08641	2.77126	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98074	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.49163	2.35577	2.91397	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98526	1.27675	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.03652	1.83982	2.59718	2.97938	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.97985	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.23996	2.14014	2.80465	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98254	1.23222	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.55753	2.40329	2.93206	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.23449	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.06277	1.90027	2.64056	2.9836	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98255	1.18778	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1.29356	2.19256	2.83514	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	1.68143	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1.62588	2.45029	2.94752	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98042	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1.09553	1.95934	2.68323	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98379	1.26895	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1.35086	2.24376	2.86249	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.97984	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1.00282	1.69414	2.49602	2.96021	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98253	1.2234	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1.11516	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.06845	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	2.69445	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98305	1.29009	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1.97457	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98286	1.3316	1	1	1	1	1	1	1	1	1	1
1	1	1	1.10521	2.86938	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98278	1.32769	1	1	1	1	1	1	1	1	1
1	1	1	1	2.25729	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98527	2.98291	1.27494	1	1	1	1	1	1	1	1
